pid	trait.myos	fdr.myos	trait.other	fdr.other	pairwise_fdr
10:9020893	DM (M)	0.940505067624253	MG	0.880389076040635	0.992883756167637
10:9020893	DM (M)	0.940505067624253	Felty	0.807345540306577	0.988538035948654
10:9020893	DM (M)	0.940505067624253	SjS	0.966074842823065	0.997981625067922
10:9020893	DM (M)	0.940505067624253	SSc	0.570834782608697	0.974466844413281
10:9020893	DM (M)	0.940505067624253	GPA	0.968042284187509	0.998098677858852
10:9020893	DM (M)	0.940505067624253	MPO+ AAV	0.954466944530777	0.997291013943997
10:9020893	DM (M)	0.940505067624253	PR3+ AAV	0.785425237154505	0.987233888994965
10:9020893	DM (M)	0.940505067624253	HyperThy	0.868557438905509	0.992179833716388
10:9020893	DM (M)	0.940505067624253	HypoThy	0.0383589546061602	0.94278723103455
10:9020893	DM (M)	0.940505067624253	PR	0.951073432766385	0.997089117191059
10:9020893	DM (M)	0.940505067624253	BioMedRhe	0.879472929321376	0.992829250080528
10:9020893	DM (R)	0.798386576465943	ITP	0.908394788601424	0.981531159716372
10:9020893	DM (R)	0.798386576465943	IgG+ NMO	0.824644067796608	0.964645890171468
10:9020893	DM (R)	0.798386576465943	PBC	0.695619218695668	0.938632748623262
10:9020893	DM (R)	0.798386576465943	JIA	0.575830540354597	0.914481743082299
10:9020893	DM (R)	0.798386576465943	CR(E)ST	0.972552258277322	0.994466166823012
10:9020893	DM (R)	0.798386576465943	MG	0.880389076040635	0.975884832128481
10:9020893	DM (R)	0.798386576465943	Felty	0.807345540306577	0.961158274822105
10:9020893	DM (R)	0.798386576465943	SjS	0.966074842823065	0.993160232917627
10:9020893	DM (R)	0.798386576465943	SSc	0.570834782608697	0.913474531260001
10:9020893	DM (R)	0.798386576465943	GPA	0.968042284187509	0.993556895506715
10:9020893	DM (R)	0.798386576465943	MPO+ AAV	0.954466944530777	0.990819924802884
10:9020893	DM (R)	0.798386576465943	PR3+ AAV	0.785425237154505	0.956738847458711
10:9020893	DM (R)	0.798386576465943	HyperThy	0.868557438905509	0.973499415259655
10:9020893	DM (R)	0.798386576465943	HypoThy	0.0383589546061602	0.806120256627278
10:9020893	DM (R)	0.798386576465943	PR	0.951073432766385	0.990135747278262
10:9020893	DM (R)	0.798386576465943	BioMedRhe	0.879472929321376	0.975700124651951
10:9020893	JDM (M)	0.991546839861743	ITP	0.908394788601424	0.999225646478549
10:9020893	JDM (M)	0.991546839861743	IgG+ NMO	0.824644067796608	0.998517688223891
10:9020893	JDM (M)	0.991546839861743	PBC	0.695619218695668	0.997427020512627
10:9020893	JDM (M)	0.991546839861743	JIA	0.575830540354597	0.99641442763186
10:9020893	JDM (M)	0.991546839861743	CR(E)ST	0.972552258277322	0.999767979843785
10:9020893	JDM (M)	0.991546839861743	MG	0.880389076040635	0.998988909705487
10:9020893	JDM (M)	0.991546839861743	Felty	0.807345540306577	0.998371461000862
10:9020893	JDM (M)	0.991546839861743	SjS	0.966074842823065	0.999713225213668
10:9020893	JDM (M)	0.991546839861743	SSc	0.570834782608697	0.996372197691622
10:9020893	JDM (M)	0.991546839861743	GPA	0.968042284187509	0.999729856310584
10:9020893	JDM (M)	0.991546839861743	MPO+ AAV	0.954466944530777	0.999615101790535
10:9020893	JDM (M)	0.991546839861743	PR3+ AAV	0.785425237154505	0.998186165168039
10:9020893	JDM (M)	0.991546839861743	HyperThy	0.868557438905509	0.998888894982086
10:9020893	JDM (M)	0.991546839861743	HypoThy	0.0383589546061602	0.991871094247765
10:9020893	JDM (M)	0.991546839861743	PR	0.951073432766385	0.999586415892159
10:9020893	JDM (M)	0.991546839861743	BioMedRhe	0.879472929321376	0.998981165370559
10:9020893	JDM (R)	0.956841783682244	ITP	0.908394788601424	0.996046482470627
10:9020893	JDM (R)	0.956841783682244	IgG+ NMO	0.824644067796608	0.992431950745364
10:9020893	JDM (R)	0.956841783682244	PBC	0.695619218695668	0.9868634683975
10:9020893	JDM (R)	0.956841783682244	JIA	0.575830540354597	0.981693602705238
10:9020893	JDM (R)	0.956841783682244	CR(E)ST	0.972552258277322	0.998815404425299
10:9020893	JDM (R)	0.956841783682244	MG	0.880389076040635	0.994837805869795
10:9020893	JDM (R)	0.956841783682244	Felty	0.807345540306577	0.991685377153971
10:9020893	JDM (R)	0.956841783682244	SjS	0.966074842823065	0.998535850727944
10:9020893	JDM (R)	0.956841783682244	SSc	0.570834782608697	0.981477994711769
10:9020893	JDM (R)	0.956841783682244	GPA	0.968042284187509	0.998620761987943
10:9020893	JDM (R)	0.956841783682244	MPO+ AAV	0.954466944530777	0.998034874542451
10:9020893	JDM (R)	0.956841783682244	PR3+ AAV	0.785425237154505	0.990739335968783
10:9020893	JDM (R)	0.956841783682244	HyperThy	0.868557438905509	0.994327173514924
10:9020893	JDM (R)	0.956841783682244	HypoThy	0.0383589546061602	0.95849728774286
10:9020893	JDM (R)	0.956841783682244	PR	0.951073432766385	0.997888416627646
10:9020893	JDM (R)	0.956841783682244	BioMedRhe	0.879472929321376	0.994798266611506
10:9020893	Anti-Jo1+ (R)	0.826308393405832	ITP	0.908394788601424	0.984088943659783
10:9020893	Anti-Jo1+ (R)	0.826308393405832	IgG+ NMO	0.824644067796608	0.969542146409775
10:9020893	Anti-Jo1+ (R)	0.826308393405832	PBC	0.695619218695668	0.947131613078862
10:9020893	Anti-Jo1+ (R)	0.826308393405832	JIA	0.575830540354597	0.92632532508601
10:9020893	Anti-Jo1+ (R)	0.826308393405832	CR(E)ST	0.972552258277322	0.995232557642806
10:9020893	Anti-Jo1+ (R)	0.826308393405832	MG	0.880389076040635	0.979224586451285
10:9020893	Anti-Jo1+ (R)	0.826308393405832	Felty	0.807345540306577	0.966537537378318
10:9020893	Anti-Jo1+ (R)	0.826308393405832	SjS	0.966074842823065	0.994107484945978
10:9020893	Anti-Jo1+ (R)	0.826308393405832	SSc	0.570834782608697	0.925457603896969
10:9020893	Anti-Jo1+ (R)	0.826308393405832	GPA	0.968042284187509	0.994449212997449
10:9020893	Anti-Jo1+ (R)	0.826308393405832	MPO+ AAV	0.954466944530777	0.992091290442409
10:9020893	Anti-Jo1+ (R)	0.826308393405832	PR3+ AAV	0.785425237154505	0.962730164706803
10:9020893	Anti-Jo1+ (R)	0.826308393405832	HyperThy	0.868557438905509	0.977169530388646
10:9020893	Anti-Jo1+ (R)	0.826308393405832	HypoThy	0.0383589546061602	0.832971021858649
10:9020893	Anti-Jo1+ (R)	0.826308393405832	PR	0.951073432766385	0.991501865932056
10:9020893	Anti-Jo1+ (R)	0.826308393405832	BioMedRhe	0.879472929321376	0.979065459455741
10:9020893	IIM (M)	0.893236350316767	ITP	0.908394788601424	0.990219893301084
10:9020893	IIM (M)	0.893236350316767	IgG+ NMO	0.824644067796608	0.98127836068436
10:9020893	IIM (M)	0.893236350316767	PBC	0.695619218695668	0.967503196894516
10:9020893	IIM (M)	0.893236350316767	JIA	0.575830540354597	0.954714120404092
10:9020893	IIM (M)	0.893236350316767	CR(E)ST	0.972552258277322	0.997069578918124
10:9020893	IIM (M)	0.893236350316767	MG	0.880389076040635	0.987229901216114
10:9020893	IIM (M)	0.893236350316767	Felty	0.807345540306577	0.979431506755379
10:9020893	IIM (M)	0.893236350316767	SjS	0.966074842823065	0.996378026403713
10:9020893	IIM (M)	0.893236350316767	SSc	0.570834782608697	0.954180755074206
10:9020893	IIM (M)	0.893236350316767	GPA	0.968042284187509	0.996588077624319
10:9020893	IIM (M)	0.893236350316767	MPO+ AAV	0.954466944530777	0.995138724816877
10:9020893	IIM (M)	0.893236350316767	PR3+ AAV	0.785425237154505	0.977091215188701
10:9020893	IIM (M)	0.893236350316767	HyperThy	0.868557438905509	0.985966712453841
10:9020893	IIM (M)	0.893236350316767	HypoThy	0.0383589546061602	0.897331692308555
10:9020893	IIM (M)	0.893236350316767	PR	0.951073432766385	0.994776421115667
10:9020893	IIM (M)	0.893236350316767	BioMedRhe	0.879472929321376	0.987132090048721
10:9020893	IIM (R)	0.910787997506066	ITP	0.908394788601424	0.991827715652253
10:9020893	IIM (R)	0.910787997506066	IgG+ NMO	0.824644067796608	0.984356146138945
10:9020893	IIM (R)	0.910787997506066	PBC	0.695619218695668	0.972845580979172
10:9020893	IIM (R)	0.910787997506066	JIA	0.575830540354597	0.962158993108264
10:9020893	IIM (R)	0.910787997506066	CR(E)ST	0.972552258277322	0.997551331996983
10:9020893	IIM (R)	0.910787997506066	MG	0.880389076040635	0.989329269953435
10:9020893	IIM (R)	0.910787997506066	Felty	0.807345540306577	0.982812909861363
10:9020893	IIM (R)	0.910787997506066	SjS	0.966074842823065	0.996973468793324
10:9020893	IIM (R)	0.910787997506066	SSc	0.570834782608697	0.961713311555777
10:9020893	IIM (R)	0.910787997506066	GPA	0.968042284187509	0.997148988177236
10:9020893	IIM (R)	0.910787997506066	MPO+ AAV	0.954466944530777	0.995937904941923
10:9020893	IIM (R)	0.910787997506066	PR3+ AAV	0.785425237154505	0.980857355721892
10:9020893	IIM (R)	0.910787997506066	HyperThy	0.868557438905509	0.988273745911829
10:9020893	IIM (R)	0.910787997506066	HypoThy	0.0383589546061602	0.914210076660055
10:9020893	IIM (R)	0.910787997506066	PR	0.951073432766385	0.995635162961935
10:9020893	IIM (R)	0.910787997506066	BioMedRhe	0.879472929321376	0.989247538670032
10:9020893	PM (M)	0.984832304575562	ITP	0.908394788601424	0.998610560054215
10:9020893	PM (M)	0.984832304575562	IgG+ NMO	0.824644067796608	0.997340254629471
10:9020893	PM (M)	0.984832304575562	PBC	0.695619218695668	0.995383245016123
10:9020893	PM (M)	0.984832304575562	JIA	0.575830540354597	0.99356632682775
10:9020893	PM (M)	0.984832304575562	CR(E)ST	0.972552258277322	0.999583681013462
10:9020893	PM (M)	0.984832304575562	MG	0.880389076040635	0.998185777935949
10:9020893	PM (M)	0.984832304575562	Felty	0.807345540306577	0.997077875833211
10:9020893	PM (M)	0.984832304575562	SjS	0.966074842823065	0.999485433548714
10:9020893	PM (M)	0.984832304575562	SSc	0.570834782608697	0.993490552695846
10:9020893	PM (M)	0.984832304575562	GPA	0.968042284187509	0.999515275100095
10:9020893	PM (M)	0.984832304575562	MPO+ AAV	0.954466944530777	0.999309368482899
10:9020893	PM (M)	0.984832304575562	PR3+ AAV	0.785425237154505	0.996745395351389
10:9020893	PM (M)	0.984832304575562	HyperThy	0.868557438905509	0.998006319267511
10:9020893	PM (M)	0.984832304575562	HypoThy	0.0383589546061602	0.985414121515828
10:9020893	PM (M)	0.984832304575562	PR	0.951073432766385	0.999257896730037
10:9020893	PM (M)	0.984832304575562	BioMedRhe	0.879472929321376	0.998171882101547
10:9020893	PM (R)	0.828378204311597	ITP	0.908394788601424	0.984278549125361
10:9020893	PM (R)	0.828378204311597	IgG+ NMO	0.824644067796608	0.96990510003064
10:9020893	PM (R)	0.828378204311597	PBC	0.695619218695668	0.947761623739511
10:9020893	PM (R)	0.828378204311597	JIA	0.575830540354597	0.927203275659476
10:9020893	PM (R)	0.828378204311597	CR(E)ST	0.972552258277322	0.995289369277963
10:9020893	PM (R)	0.828378204311597	MG	0.880389076040635	0.979472158446145
10:9020893	PM (R)	0.828378204311597	Felty	0.807345540306577	0.966936295680036
10:9020893	PM (R)	0.828378204311597	SjS	0.966074842823065	0.994177703606283
10:9020893	PM (R)	0.828378204311597	SSc	0.570834782608697	0.926345894744301
10:9020893	PM (R)	0.828378204311597	GPA	0.968042284187509	0.994515359426161
10:9020893	PM (R)	0.828378204311597	MPO+ AAV	0.954466944530777	0.992185535257192
10:9020893	PM (R)	0.828378204311597	PR3+ AAV	0.785425237154505	0.963174293891043
10:9020893	PM (R)	0.828378204311597	HyperThy	0.868557438905509	0.977441591635081
10:9020893	PM (R)	0.828378204311597	HypoThy	0.0383589546061602	0.834961436981836
10:9020893	PM (R)	0.828378204311597	PR	0.951073432766385	0.991603134674498
10:9020893	PM (R)	0.828378204311597	BioMedRhe	0.879472929321376	0.979314927701072
10:99531836	DM (M)	0.922238974336316	ITP	0.803411904212146	0.984713108038266
10:99531836	DM (M)	0.922238974336316	IgG+ NMO	0.871092592592594	0.989976027784354
10:99531836	DM (M)	0.922238974336316	PBC	0.250220775800642	0.941696398504936
10:99531836	DM (M)	0.922238974336316	JIA	0.881695110090748	0.990800490419627
10:99531836	DM (M)	0.922238974336316	CR(E)ST	0.882144248939166	0.990835415917146
10:99531836	DM (M)	0.922238974336316	Felty	0.998588085154841	0.999890208053491
10:99531836	DM (M)	0.922238974336316	SjS	0.276591445290178	0.943747008811881
10:99531836	DM (M)	0.922238974336316	SSc	0.97146	0.997780700327558
10:99531836	DM (M)	0.922238974336316	GPA	0.984938282242444	0.998828785378915
10:99531836	DM (M)	0.922238974336316	MPO+ AAV	0.970606413297223	0.997714324550058
10:99531836	DM (M)	0.922238974336316	PR3+ AAV	0.0447195815768876	0.925716414866985
10:99531836	DM (M)	0.922238974336316	HyperThy	0.495380721463251	0.960760287331314
10:99531836	DM (M)	0.922238974336316	HypoThy	0.000717500146772517	0.922294767883643
10:99531836	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
10:99531836	DM (M)	0.922238974336316	BioMedRhe	0.582720879827497	0.967551947627346
10:99531836	DM (R)	0.898943833856412	ITP	0.803411904212146	0.980133560730211
10:99531836	DM (R)	0.898943833856412	IgG+ NMO	0.871092592592594	0.986973111619898
10:99531836	DM (R)	0.898943833856412	PBC	0.250220775800642	0.924230186148299
10:99531836	DM (R)	0.898943833856412	JIA	0.881695110090748	0.988044561389732
10:99531836	DM (R)	0.898943833856412	CR(E)ST	0.882144248939166	0.988089949639819
10:99531836	DM (R)	0.898943833856412	Felty	0.998588085154841	0.999857317298827
10:99531836	DM (R)	0.898943833856412	SjS	0.276591445290178	0.926895104905551
10:99531836	DM (R)	0.898943833856412	SSc	0.97146	0.997115857018262
10:99531836	DM (R)	0.898943833856412	GPA	0.984938282242444	0.998477920547885
10:99531836	DM (R)	0.898943833856412	MPO+ AAV	0.970606413297223	0.997029596818608
10:99531836	DM (R)	0.898943833856412	PR3+ AAV	0.0447195815768876	0.903463023322117
10:99531836	DM (R)	0.898943833856412	HyperThy	0.495380721463251	0.949005110348932
10:99531836	DM (R)	0.898943833856412	HypoThy	0.000717500146772517	0.899016341670452
10:99531836	DM (R)	0.898943833856412	PR	0.951073432766385	0.995055668692804
10:99531836	DM (R)	0.898943833856412	BioMedRhe	0.582720879827497	0.957831371903597
10:99531836	JDM (M)	0.871129930605644	ITP	0.803411904212146	0.974665678453715
10:99531836	JDM (M)	0.871129930605644	IgG+ NMO	0.871092592592594	0.983387693461961
10:99531836	JDM (M)	0.871129930605644	PBC	0.250220775800642	0.903375899346982
10:99531836	JDM (M)	0.871129930605644	JIA	0.881695110090748	0.984754040627703
10:99531836	JDM (M)	0.871129930605644	CR(E)ST	0.882144248939166	0.984811921182266
10:99531836	JDM (M)	0.871129930605644	Felty	0.998588085154841	0.999818046435925
10:99531836	JDM (M)	0.871129930605644	SjS	0.276591445290178	0.906774289354074
10:99531836	JDM (M)	0.871129930605644	SSc	0.97146	0.996322048219485
10:99531836	JDM (M)	0.871129930605644	GPA	0.984938282242444	0.998058995387385
10:99531836	JDM (M)	0.871129930605644	MPO+ AAV	0.970606413297223	0.996212046441864
10:99531836	JDM (M)	0.871129930605644	PR3+ AAV	0.0447195815768876	0.876892946186744
10:99531836	JDM (M)	0.871129930605644	HyperThy	0.495380721463251	0.934969678557239
10:99531836	JDM (M)	0.871129930605644	HypoThy	0.000717500146772517	0.871222394899349
10:99531836	JDM (M)	0.871129930605644	PR	0.951073432766385	0.993694829885376
10:99531836	JDM (M)	0.871129930605644	BioMedRhe	0.582720879827497	0.946225210826554
10:99531836	JDM (R)	0.912119362699838	ITP	0.803411904212146	0.982723712856538
10:99531836	JDM (R)	0.912119362699838	IgG+ NMO	0.871092592592594	0.988671534884326
10:99531836	JDM (R)	0.912119362699838	PBC	0.250220775800642	0.934108923942939
10:99531836	JDM (R)	0.912119362699838	JIA	0.881695110090748	0.989603290879049
10:99531836	JDM (R)	0.912119362699838	CR(E)ST	0.882144248939166	0.989642761487285
10:99531836	JDM (R)	0.912119362699838	Felty	0.998588085154841	0.999875920023594
10:99531836	JDM (R)	0.912119362699838	SjS	0.276591445290178	0.936426395183712
10:99531836	JDM (R)	0.912119362699838	SSc	0.97146	0.997491886611453
10:99531836	JDM (R)	0.912119362699838	GPA	0.984938282242444	0.998676366644631
10:99531836	JDM (R)	0.912119362699838	MPO+ AAV	0.970606413297223	0.997416872868022
10:99531836	JDM (R)	0.912119362699838	PR3+ AAV	0.0447195815768876	0.916049348028611
10:99531836	JDM (R)	0.912119362699838	HyperThy	0.495380721463251	0.955653736208242
10:99531836	JDM (R)	0.912119362699838	HypoThy	0.000717500146772517	0.912182417069999
10:99531836	JDM (R)	0.912119362699838	PR	0.951073432766385	0.995700302090601
10:99531836	JDM (R)	0.912119362699838	BioMedRhe	0.582720879827497	0.963329244987189
10:99531836	Anti-Jo1+ (R)	0.793014942261567	ITP	0.803411904212146	0.959309201642662
10:99531836	Anti-Jo1+ (R)	0.793014942261567	IgG+ NMO	0.871092592592594	0.973318092834866
10:99531836	Anti-Jo1+ (R)	0.793014942261567	PBC	0.250220775800642	0.844806903988018
10:99531836	Anti-Jo1+ (R)	0.793014942261567	JIA	0.881695110090748	0.975512655531394
10:99531836	Anti-Jo1+ (R)	0.793014942261567	CR(E)ST	0.882144248939166	0.975605620561867
10:99531836	Anti-Jo1+ (R)	0.793014942261567	Felty	0.998588085154841	0.999707754724253
10:99531836	Anti-Jo1+ (R)	0.793014942261567	SjS	0.276591445290178	0.850265238534911
10:99531836	Anti-Jo1+ (R)	0.793014942261567	SSc	0.97146	0.994092646452145
10:99531836	Anti-Jo1+ (R)	0.793014942261567	GPA	0.984938282242444	0.996882449480312
10:99531836	Anti-Jo1+ (R)	0.793014942261567	MPO+ AAV	0.970606413297223	0.993915966759186
10:99531836	Anti-Jo1+ (R)	0.793014942261567	PR3+ AAV	0.0447195815768876	0.802271227436297
10:99531836	Anti-Jo1+ (R)	0.793014942261567	HyperThy	0.495380721463251	0.895551349496144
10:99531836	Anti-Jo1+ (R)	0.793014942261567	HypoThy	0.000717500146772517	0.793163454070874
10:99531836	Anti-Jo1+ (R)	0.793014942261567	PR	0.951073432766385	0.989872931656207
10:99531836	Anti-Jo1+ (R)	0.793014942261567	BioMedRhe	0.582720879827497	0.913629457218052
10:99531836	IIM (M)	0.750143152334978	ITP	0.803411904212146	0.950881118097977
10:99531836	IIM (M)	0.750143152334978	IgG+ NMO	0.871092592592594	0.967791601544515
10:99531836	IIM (M)	0.750143152334978	PBC	0.250220775800642	0.812662526596823
10:99531836	IIM (M)	0.750143152334978	JIA	0.881695110090748	0.970440713143917
10:99531836	IIM (M)	0.750143152334978	CR(E)ST	0.882144248939166	0.970552933560747
10:99531836	IIM (M)	0.750143152334978	Felty	0.998588085154841	0.999647223407617
10:99531836	IIM (M)	0.750143152334978	SjS	0.276591445290178	0.819251418946294
10:99531836	IIM (M)	0.750143152334978	SSc	0.97146	0.99286908556764
10:99531836	IIM (M)	0.750143152334978	GPA	0.984938282242444	0.996236726680677
10:99531836	IIM (M)	0.750143152334978	MPO+ AAV	0.970606413297223	0.992655811084876
10:99531836	IIM (M)	0.750143152334978	PR3+ AAV	0.0447195815768876	0.761316646016678
10:99531836	IIM (M)	0.750143152334978	HyperThy	0.495380721463251	0.87391741779381
10:99531836	IIM (M)	0.750143152334978	HypoThy	0.000717500146772517	0.75032242465985
10:99531836	IIM (M)	0.750143152334978	PR	0.951073432766385	0.987775362143938
10:99531836	IIM (M)	0.750143152334978	BioMedRhe	0.582720879827497	0.895739954437265
10:99531836	IIM (R)	0.924795505019899	ITP	0.803411904212146	0.985215691537175
10:99531836	IIM (R)	0.924795505019899	IgG+ NMO	0.871092592592594	0.990305583526732
10:99531836	IIM (R)	0.924795505019899	PBC	0.250220775800642	0.943613232097515
10:99531836	IIM (R)	0.924795505019899	JIA	0.881695110090748	0.991102940500698
10:99531836	IIM (R)	0.924795505019899	CR(E)ST	0.882144248939166	0.991136717760969
10:99531836	IIM (R)	0.924795505019899	Felty	0.998588085154841	0.999893817657115
10:99531836	IIM (R)	0.924795505019899	SjS	0.276591445290178	0.945596424978763
10:99531836	IIM (R)	0.924795505019899	SSc	0.97146	0.997853663713268
10:99531836	IIM (R)	0.924795505019899	GPA	0.984938282242444	0.99886729112251
10:99531836	IIM (R)	0.924795505019899	MPO+ AAV	0.970606413297223	0.997789470156364
